frame,actor1_x,actor1_y,actor1_o,actor2_x,actor2_y,actor2_o,ball_x,ball_y,ball_o
0,138.94020081629924,765.6000077658339,-1.5707962101983455,876.6624915329448,728.1000000014903,3.5261141829542565e-15,596.0688563798484,765.1000006066773,23.91455948930179
1,138.94020081629924,765.6000062906093,-1.570796232351717,876.6624915329448,728.1000000014903,3.5262425225431016e-15,600.4282880651926,765.1000004916917,24.205188268324743
2,138.94020081629924,765.6000050956773,-1.570796250295943,876.6624915329448,728.1000000014903,3.5263708621319467e-15,604.7877197505369,765.1000003985534,24.495817047347696
3,138.94020081629924,765.6000041277822,-1.5707962648307618,876.6624915329448,728.1000000014903,3.5264992017207918e-15,609.1471514358811,765.1000003231114,24.78644582637065
4,138.94020081629924,765.6000033437871,-1.5707962766039616,876.6624915329448,728.1000000014903,3.526627541309637e-15,613.5065831212254,765.1000002620034,25.0770746053936
5,138.94020081629924,765.6000027087509,-1.570796286140251,876.6624915329448,728.1000000014903,3.526755880898482e-15,617.8660148065696,765.1000002125058,25.367703384416554
6,138.94020081629924,765.6000021943717,-1.570796293864643,876.6624915329448,728.1000000014903,3.526884220487327e-15,622.2254464919139,765.1000001724128,25.658332163439507
7,138.94020081629924,765.6000017777244,-1.5707963001213991,876.6624915329448,728.1000000014903,3.527012560076172e-15,626.5848781772581,765.1000001399375,25.94896094246246
8,138.94020081629924,765.60000144024,-1.5707963051893696,876.6624915329448,728.1000000014903,3.527140899665017e-15,630.9443098626024,765.1000001136325,26.239589721485412
9,138.94020081629924,765.6000011668776,-1.5707963092944246,876.6624915329448,728.1000000014903,3.527269239253862e-15,635.3037415479466,765.1000000923254,26.530218500508365
10,138.94020081629924,765.6000009454541,-1.5707963126195184,876.6624915329448,728.1000000014903,3.5273975788427073e-15,639.6631732332909,765.1000000750668,26.820847279531318
