frame,actor1_x,actor1_y,actor1_o,actor2_x,actor2_y,actor2_o,ball_x,ball_y,ball_o
0,200.87218100330455,698.0550064619313,0.0005224001174362414,800.8721810033094,698.0550064619314,0.0005224001175015025,242.0,650.0,0.0
1,200.87218100330455,698.0550064619313,0.0005224001174362391,800.8721810033094,698.0550064619314,0.0005224001175015002,242.0,650.0,0.0
2,200.87218100330455,698.0550064619313,0.000522400117436237,800.8721810033094,698.0550064619314,0.0005224001175014979,242.0,650.0,0.0
3,200.87218100330455,698.0550064619313,0.0005224001174362348,800.8721810033094,698.0550064619314,0.0005224001175014956,242.0,650.0,0.0
4,200.87218100330455,698.0550064619313,0.0005224001174362332,800.8721810033094,698.0550064619314,0.0005224001175014934,242.0,650.0,0.0
5,200.87218100330455,698.0550064619313,0.0005224001174362322,800.8721810033094,698.0550064619314,0.0005224001175014911,242.0,650.0,0.0
6,200.87218100330455,698.0550064619313,0.0005224001174362318,800.8721810033094,698.0550064619314,0.0005224001175014888,242.0,650.0,0.0
7,200.87218100330455,698.0550064619313,0.0005224001174362318,800.8721810033094,698.0550064619314,0.0005224001175014865,242.0,650.0,0.0
8,200.87218100330455,698.0550064619313,0.0005224001174362326,800.8721810033094,698.0550064619314,0.0005224001175014842,242.0,650.0,0.0
9,200.87218100330455,698.0550064619313,0.0005224001174362338,800.8721810033094,698.0550064619314,0.000522400117501482,242.0,650.0,0.0
10,200.87218100330455,698.0550064619313,0.0005224001174362353,800.8721810033094,698.0550064619314,0.0005224001175014797,242.0,650.0,0.0
11,200.87218100330455,698.0550064619313,0.0005224001174362373,800.8721810033094,698.0550064619314,0.0005224001175014774,242.0,650.0,0.0
12,200.87218100330455,698.0550064619313,0.0005224001174362398,800.8721810033094,698.0550064619314,0.0005224001175014751,242.0,650.0,0.0
13,200.87218100330455,698.0550064619313,0.000522400117436242,800.8721810033094,698.0550064619314,0.0005224001175014729,242.0,650.0,0.0
14,200.87218100330455,698.0550064619313,0.0005224001174362442,800.8721810033094,698.0550064619314,0.0005224001175014706,242.0,650.0,0.0
15,200.87218100330455,698.0550064619313,0.0005224001174362465,800.8721810033094,698.0550064619314,0.0005224001175014683,242.0,650.0,0.0
16,200.87218100330455,698.0550064619313,0.0005224001174362486,800.8721810033094,698.0550064619314,0.000522400117501466,242.0,650.0,0.0
17,200.87218100330455,698.0550064619313,0.0005224001174362503,800.8721810033094,698.0550064619314,0.0005224001175014638,242.0,650.0,0.0
18,200.87218100330455,698.0550064619313,0.0005224001174362518,800.8721810033094,698.0550064619314,0.0005224001175014615,242.0,650.0,0.0
19,200.87218100330455,698.0550064619313,0.0005224001174362533,800.8721810033094,698.0550064619314,0.0005224001175014592,242.0,650.0,0.0
20,200.87218100330455,698.0550064619313,0.0005224001174362545,800.8721810033094,698.0550064619314,0.0005224001175014569,242.0,650.0,0.0
21,200.87218100330455,698.0550064619313,0.0005224001174362555,800.8721810033094,698.0550064619314,0.0005224001175014547,242.0,650.0,0.0
22,200.87218100330455,698.0550064619313,0.0005224001174362565,800.8721810033094,698.0550064619314,0.0005224001175014524,242.0,650.0,0.0
23,200.87218100330455,698.0550064619313,0.0005224001174362575,800.8721810033094,698.0550064619314,0.0005224001175014501,262.1666666666667,636.3333333333334,0.0
24,200.87218100330455,698.0550064619313,0.000522400117436258,800.8721810033094,698.0550064619314,0.0005224001175014478,282.33333333333337,623.7566666666667,0.0
25,200.87218100330455,698.0550064619313,0.0005224001174362583,800.8721810033094,698.0550064619314,0.0005224001175014455,302.50000000000006,612.27,0.0
26,200.87218100330455,698.0550064619313,0.0005224001174362586,800.8721810033094,698.0550064619314,0.0005224001175014433,322.66666666666674,601.8733333333333,0.0
27,200.87218100330455,698.0550064619313,0.0005224001174362586,800.8721810033094,698.0550064619314,0.000522400117501441,342.8333333333334,592.5666666666667,0.0
28,200.87218100330455,698.0550064619313,0.0005224001174362584,800.8721810033094,698.0550064619314,0.0005224001175014387,363.0000000000001,584.35,0.0
29,200.87218100330455,698.0550064619313,0.0005224001174362582,800.8721810033094,698.0550064619314,0.0005224001175014364,383.1666666666668,577.2233333333334,0.0
30,200.87218100330455,698.0550064619313,0.0005224001174362577,800.8721810033094,698.0550064619314,0.0005224001175014342,403.3333333333335,571.1866666666667,0.0
31,200.87218100330455,698.0550064619313,0.0005224001174362569,800.8721810033094,698.0550064619314,0.0005224001175014319,423.50000000000017,566.24,0.0
32,200.87218100330455,698.0550064619313,0.0005224001174362562,800.8721810033094,698.0550064619314,0.0005224001175014296,443.66666666666686,562.3833333333333,0.0
33,200.87218100330455,698.0550064619313,0.000522400117436255,800.8721810033094,698.0550064619314,0.0005224001175014273,463.83333333333354,559.6166666666667,0.0
34,200.87218100330455,698.0550064619313,0.0005224001174362536,800.8721810033094,698.0550064619314,0.000522400117501425,484.0000000000002,557.94,0.0
35,200.87218100330455,698.0550064619313,0.0005224001174362521,800.8721810033094,698.0550064619314,0.0005224001175014228,504.1666666666669,557.3533333333334,0.0
36,200.87218100330455,698.0550064619313,0.0005224001174362504,800.8721810033094,698.0550064619314,0.0005224001175014205,524.3333333333336,557.8566666666667,0.0
37,200.87218100330455,698.0550064619313,0.0005224001174362485,800.8721810033094,698.0550064619314,0.0005224001175014182,544.5000000000002,559.45,0.0
38,200.87218100330455,698.0550064619313,0.0005224001174362465,800.8721810033094,698.0550064619314,0.0005224001175014159,564.6666666666669,562.1333333333333,0.0
39,200.87218100330455,698.0550064619313,0.0005224001174362446,800.8721810033094,698.0550064619314,0.0005224001175014137,584.8333333333335,565.9066666666666,0.0
40,200.87218100330455,698.0550064619313,0.0005224001174362423,800.8721810033094,698.0550064619314,0.0005224001175014114,605.0000000000001,570.77,0.0
41,200.87218100330455,698.0550064619313,0.0005224001174362401,800.8721810033094,698.0550064619314,0.0005224001175014091,625.1666666666667,576.7233333333334,0.0
42,200.87218100330455,698.0550064619313,0.0005224001174362379,800.8721810033094,698.0550064619314,0.0005224001175014068,645.3333333333334,583.7666666666667,0.0
43,200.87218100330455,698.0550064619313,0.0005224001174362358,800.8721810033094,698.0550064619314,0.0005224001175014046,665.5,591.9,0.0
44,200.87218100330455,698.0550064619313,0.0005224001174362336,800.8721810033094,698.0550064619314,0.0005224001175014023,685.6666666666666,601.1233333333333,0.0
45,200.87218100330455,698.0550064619313,0.0005224001174362314,800.8721810033094,698.0550064619314,0.0005224001175014,705.8333333333333,611.4366666666666,0.0
46,200.87218100330455,698.0550064619313,0.0005224001174362293,800.8721810033094,698.0550064619314,0.0005224001175013977,725.9999999999999,622.8399999999999,0.0
47,200.87218100330455,698.0550064619313,0.0005224001174362271,800.8721810033094,698.0550064619314,0.0005224001175013955,746.1666666666665,635.3333333333333,0.0
48,200.87218100330455,698.0550064619313,0.0005224001174362249,800.8721810033094,698.0550064619314,0.0005224001175013932,766.3333333333331,648.9166666666666,0.0
49,200.87218100330455,698.0550064619313,0.0005224001174362228,802.1783080589867,697.8143562785298,0.01661063846236345,766.3333333333331,648.9166666666666,0.0
50,200.87218100330455,698.0550064619313,0.0005224001174362206,803.3582510861642,697.6188751609395,0.03114810700482585,766.3333333333331,648.9166666666666,0.0
51,200.87218100330455,698.0550064619313,0.0005224001174362184,804.3940088796375,697.463898865948,0.043713661457294564,766.3333333333331,648.9166666666666,0.0
52,200.87218100330455,698.0550064619313,0.0005224001174362163,805.3186162000819,697.3369493563775,0.05491029146738377,766.3333333333331,648.9166666666666,0.0
53,200.87218100330455,698.0550064619313,0.0005224001174362141,806.1403213653693,697.2331089282632,0.06484594668927474,766.3333333333331,648.9166666666666,0.0
54,200.87218100330455,698.0550064619313,0.0005224001174362119,806.8665560305392,697.1483542730799,0.07361648718452532,766.3333333333331,648.9166666666666,0.0
55,200.87218100330455,698.0550064619313,0.0005224001174362097,807.5039603812309,697.0793893374354,0.08130656690749821,766.3333333333331,648.9166666666666,0.0
56,200.87218100330455,698.0550064619313,0.0005224001174362076,808.0584140257056,697.0235236088901,0.08799043798818831,766.3333333333331,648.9166666666666,0.0
57,200.87218100330455,698.0550064619313,0.0005224001174362054,808.5350678237986,696.978569714608,0.0937326556245134,766.3333333333331,648.9166666666666,0.0
58,200.87218100330455,698.0550064619313,0.0005224001174362032,808.9383751234031,696.9427602451306,0.09858869310558169,766.3333333333331,648.9166666666666,0.0
59,200.87218100330455,698.0550064619313,0.0005224001174362011,809.2721210500312,696.9146802667664,0.10260547147596746,766.3333333333331,648.9166666666666,0.0
60,200.87218100330455,698.0550064619313,0.0005224001174361989,809.5394489439501,696.8932131643606,0.10582180842174559,766.3333333333331,648.9166666666666,0.0
61,200.87218100330455,698.0550064619313,0.0005224001174361967,809.742883315218,696.8774978134276,0.1082687902569539,766.3333333333331,648.9166666666666,0.0
62,200.87218100330455,698.0550064619313,0.0005224001174361946,809.8843488904453,696.8668954990403,0.10997007029560177,766.3333333333331,648.9166666666666,0.0
