frame,actor1_x,actor1_y,actor1_o,actor2_x,actor2_y,actor2_o,ball_x,ball_y,ball_o
50,200.87218100330455,698.0550064619313,0.0005224001174359866,800.8721810033094,698.0550064619314,0.0005224001175013931,509.0,599.8566666666667,0.0
51,200.87218100330455,698.0550064619313,0.0005224001174359845,800.8721810033094,698.0550064619314,0.0005224001175013953,528.0,604.45,0.0
52,200.87218100330455,698.0550064619313,0.0005224001174359823,800.8721810033094,698.0550064619314,0.0005224001175013966,547.0,610.1333333333333,0.0
53,200.87218100330455,698.0550064619313,0.0005224001174359801,800.8808876715384,681.388342069447,0.0005224001175013969,566.0,616.9066666666666,0.0
54,200.87218100330455,698.0550064619313,0.000522400117435978,800.8895943397674,665.8116776769626,0.0005224001175013971,585.0,624.77,0.0
55,200.87218100330455,698.0550064619313,0.0005224001174359758,800.8983010079965,651.3250132844782,0.0005224001175013973,604.0,633.7233333333334,0.0
56,200.87218100330455,698.0550064619313,0.0005224001174359736,800.9070076762255,637.9283488919939,0.0005224001175013975,623.0,643.7666666666667,0.0
57,200.87218100330455,698.0550064619313,0.0005224001174359714,800.9157143444545,625.6216844995096,0.0005224001175013977,642.0,654.9,0.0
58,200.87218100330455,698.0550064619313,0.0005224001174359693,800.9244210126835,614.4050201070252,0.000522400117501398,661.0,667.1233333333333,0.0
59,200.87218100330455,698.0550064619313,0.0005224001174359671,800.9331276809125,604.2783557145408,0.0005224001175013982,680.0,680.4366666666666,0.0
60,200.87218100330455,698.0550064619313,0.0005224001174359649,800.9418343491416,595.2416913220565,0.0005224001175013984,699.0,694.8399999999999,0.0
61,200.87218100330455,698.0550064619313,0.0005224001174359628,800.9505410173706,587.295026929572,0.0005224001175013986,718.0,710.3333333333333,0.0
62,200.87218100330455,698.0550064619313,0.0005224001174359606,800.9592476855996,580.4383625370876,0.0005224001175013988,737.0,726.9166666666666,0.0
63,200.87218100330455,698.0550064619313,0.0005224001174359584,800.9679543538286,574.6716981446033,0.000522400117501399,756.0,744.5899999999999,0.0
64,200.87218100330455,698.0550064619313,0.0005224001174359563,800.9766610220577,569.995033752119,0.0005224001175013992,775.0,763.3533333333332,0.0
65,200.87218100330455,698.0550064619313,0.0005224001174359541,800.9853676902867,566.4083693596345,0.0005224001175013995,788.6783733333333,755.9803998606651,0.5321626666666666
66,200.87218100330455,698.0550064619313,0.0005224001174359519,800.9940743585157,563.9117049671502,0.0005224001175013997,802.3567466666666,750.3155998606651,1.0643253333333331
67,200.87218100330455,698.0550064619313,0.0005224001174359498,801.0027810267447,562.5050405746658,0.0005224001175013999,816.0351199999999,745.7407998606651,1.5964879999999997
68,200.87218100330455,698.0550064619313,0.0005224001174359476,801.0114876949738,562.1883761821815,0.0005224001175014001,829.7134933333332,742.2559998606652,2.1286506666666662
69,200.87218100330455,698.0550064619313,0.0005224001174359454,801.0201943632028,562.9617117896971,0.0005224001175014003,843.3918666666665,739.8611998606651,2.6608133333333326
70,200.87218100330455,698.0550064619313,0.0005224001174359433,801.0289010314318,564.8250473972128,0.0005224001175014005,857.0702399999998,738.5563998606651,3.192975999999999
71,200.87218100330455,698.0550064619313,0.0005224001174359411,801.0376076996608,567.7783830047284,0.0005224001175014008,870.7486133333331,738.3415998606652,3.7251386666666653
72,200.87218100330455,698.0550064619313,0.0005224001174359389,801.0463143678899,571.821718612244,0.000522400117501401,884.4269866666664,739.2167998606651,4.257301333333332
73,200.87218100330455,698.0550064619313,0.0005224001174359367,801.0550210361189,576.9550542197596,0.0005224001175014012,898.1053599999997,741.1819998606651,4.789463999999998
74,200.87218100330455,698.0550064619313,0.0005224001174359346,801.0637277043479,583.1783898272753,0.0005224001175014014,911.783733333333,744.2371998606651,5.321626666666664
75,200.87218100330455,698.0550064619313,0.0005224001174359324,801.0724343725769,590.491725434791,0.0005224001175014016,925.4621066666663,748.3823998606651,5.853789333333331
76,200.87218100330455,698.0550064619313,0.0005224001174359302,801.081141040806,598.8950610423066,0.0005224001175014019,939.1404799999996,753.6175998606651,6.385951999999997
77,200.87218100330455,698.0550064619313,0.0005224001174359281,801.089847709035,608.3883966498222,0.0005224001175014021,952.8188533333329,759.9427998606651,6.918114666666663
78,200.87218100330455,698.0550064619313,0.0005224001174359259,801.098554377264,618.9717322573379,0.0005224001175014023,966.4972266666662,767.3579998606651,7.45027733333333
79,200.87218100330455,698.0550064619313,0.0005224001174359237,801.107261045493,630.6450678648534,0.0005224001175014025,960.3575389257435,763.3108781145556,7.583682406402662
80,200.87218100330455,698.0550064619313,0.0005224001174359216,801.1159677137221,643.4084034723691,0.0005224001175014027,955.3843921190829,761.1227096738907,7.717087479471995
81,200.87218100330455,698.0550064619313,0.0005224001174359194,801.1246743819511,657.2617390798847,0.0005224001175014029,950.4601777190829,760.440293330858,7.8504925525413265
82,200.87218100330455,698.0550064619313,0.0005224001174359172,801.1333810501801,672.2050746874004,0.0005224001175014032,945.6211997215858,760.5513541097735,7.975373985360376
83,200.87218100330455,698.0550064619313,0.0005224001174359151,801.1420877184091,688.238410294916,0.0005224001175014034,941.0480166191876,760.4023388604339,8.073675928669527
84,200.87218100330455,698.0550064619313,0.0005224001174359129,801.1507943866382,705.3617459024316,0.0005224001175014036,936.6756273545537,760.3676673260421,8.15189848820224
85,200.87218100330455,698.0550064619313,0.0005224001174359107,802.1058925320589,701.1124537989037,0.010485513971058878,932.5274323083247,760.3086122926485,8.20770162589447
86,200.87218100330455,698.0550064619313,0.0005224001174359086,803.0609906774796,698.7607271601997,0.018492565736054633,928.59500734347,760.2719273112627,8.241927755449275
87,200.87218100330455,698.0550064619313,0.0005224001174359064,804.0160888229003,697.9116011672281,0.027384870222866363,924.8813851493205,760.2381986243882,8.254273607933554
88,200.87218100330455,698.0550064619313,0.0005224001174359042,804.8840594743793,697.8323360957539,0.03772372906929186,921.3854739577172,760.2123233767369,8.244848360163221
89,200.87218100330455,698.0550064619313,0.000522400117435902,805.6247040241965,697.6689006602609,0.046467030956725996,918.1076668051973,760.1908442318328,8.213612708484549
90,200.87218100330455,698.0550064619313,0.0005224001174358999,806.2570839479271,697.5535130527776,0.053957622009888934,915.0478221986073,760.1736333957323,8.160580802212879
91,200.87218100330455,698.0550064619313,0.0005224001174358977,806.784865757156,697.4593078061488,0.06021264089779087,912.2059910754825,760.1596252019035,8.085747547594687
92,200.87218100330455,698.0550064619313,0.0005224001174358955,807.2130322485311,697.3859927831655,0.06528870521357608,909.5821550983103,760.1483028357408,7.989114778381245
93,200.87218100330455,698.0550064619313,0.0005224001174358934,807.5453771769593,697.3299739219998,0.0692263983980679,907.1763208685951,760.1391229823494,7.870681834422093
94,200.87218100330455,698.0550064619313,0.0005224001174358912,807.7849001118686,697.2890038126369,0.07205836417569894,904.7828784223907,760.131690446919,7.75100971211187
95,200.87218100330455,698.0550064619313,0.000522400117435889,807.9337595169719,697.2613319357893,0.07380784783727985,902.3894359761863,760.1256689611872,7.631337589801647
96,200.87218100330455,698.0550064619313,0.0005224001174358869,807.9932904406497,697.2457593859635,0.07448874724047885,899.9959935299819,760.1207919656497,7.511665467491424
97,200.87218100330455,698.0550064619313,0.0005224001174358847,807.9640082114641,697.2415715349258,0.07410544518638441,897.6025510837774,760.1168414527208,7.391993345181201
98,200.87218100330455,698.0550064619313,0.0005224001174358825,807.8456095517748,697.2485114263208,0.07265266021729777,895.2091086375729,760.1136415902489,7.272321222870978
99,200.87218100330455,698.0550064619313,0.0005224001174358804,807.6369689263058,697.2667668612199,0.0701152564541037,892.8156661913685,760.1110496827648,7.152649100560755
100,200.87218100330455,698.0550064619313,0.0005224001174358782,807.3361303425298,697.2969750614907,0.06646800432955256,890.4222237451639,760.1089502446608,7.032976978250532
101,200.87218100330455,698.0550064619313,0.000522400117435876,806.9402947201265,697.3402444418666,0.06167528002888899,888.0287812989594,760.1072496974218,6.913304855940309
102,200.87218100330455,698.0550064619313,0.0005224001174358739,806.4458032646446,697.3981943484467,0.05569069514819843,885.6353388527549,760.1058722551186,6.793632733630086
103,200.87218100330455,698.0550064619313,0.0005224001174358717,805.8481175864579,697.4730140756625,0.048456649852252495,883.2418964065504,760.1047565265926,6.673960611319863
104,200.87218100330455,698.0550064619313,0.0005224001174358695,805.1417977038876,697.5675431071895,0.039903804403986824,880.8484539603459,760.1038527866494,6.5542884890096405
105,200.87218100330455,698.0550064619313,0.0005224001174358674,804.3204795847953,697.6853751733343,0.02995046525177336,878.4550115141413,760.1031207572929,6.434616366699418
106,200.87218100330455,698.0550064619313,0.0005224001174358652,803.3768545622314,697.8307565636097,0.01850055481321592,876.0615690679368,760.1025278135604,6.314944244389195
107,200.87218100330455,698.0550064619313,0.000522400117435863,802.3026530847869,698.0087706423669,0.005442545413888861,873.6681266217323,760.1020475291572,6.195272122078972
108,200.87218100330455,698.0550064619313,0.0005224001174358609,801.0886371136494,698.2261327669531,-0.00934801651945031,871.2746841755278,760.1016584988131,6.075599999768749
109,200.87218100330455,698.0550064619313,0.0005224001174358588,800.0772006098524,697.9364128871493,-0.021366522626889442,868.8812417293234,760.1013433842503,5.955927877458526
110,200.87218100330455,698.0550064619313,0.0005224001174358571,799.1842623253934,697.7807207598089,-0.0320692810343327,866.4877992831189,760.1010881414683,5.836255755148303
111,200.87218100330455,698.0550064619313,0.0005224001174358551,798.4133188510991,697.6425364599726,-0.04130041004469301,864.0943568369144,760.1008813948257,5.716583632838081
112,200.87218100330455,698.0550064619313,0.0005224001174358535,797.7559726679584,697.5339420345355,-0.04917464912450548,861.7009143907098,760.1007139300541,5.596911510527858
113,200.87218100330455,698.0550064619313,0.0005224001174358519,797.2066602011819,697.4476884337311,-0.0557544856997558,859.3074719445053,760.1005782835963,5.477239388217635
114,200.87218100330455,698.0550064619313,0.0005224001174358502,796.7604332602065,697.3806839693714,-0.061098388107213034,856.9140294983008,760.1004684099713,5.357567265907412
115,200.87218100330455,698.0550064619313,0.0005224001174358489,796.4132775510094,697.3300782697498,-0.06525352478963249,854.5205870520963,760.1003794123399,5.237895143597188
116,200.87218100330455,698.0550064619313,0.0005224001174358477,796.1620479778721,697.2937624572645,-0.06825690448364874,852.1271446058918,760.1003073242621,5.118223021286965
117,200.87218100330455,698.0550064619313,0.0005224001174358465,796.0044635452394,697.2701897456209,-0.07013525613408092,849.7337021596873,760.1002489329222,4.998550898976741
118,200.87218100330455,698.0550064619313,0.0005224001174358458,795.9390962231796,697.2583294542227,-0.07090508741116568,847.3402597134827,760.1002016359395,4.878878776666517
119,200.87218100330455,698.0550064619313,0.0005224001174358447,795.9653649343182,697.2576222520257,-0.07057267857244622,844.9468172672782,760.1001633253854,4.759206654356293
120,200.87218100330455,698.0550064619313,0.000522400117435844,796.0835336619865,697.2679562432563,-0.0691340310230315,842.5533748210737,760.1001322938383,4.639534532046071
121,200.87218100330455,698.0550064619313,0.0005224001174358434,796.2947142223519,697.2896597960255,-0.06657475372487213,840.1599323748692,760.1001071582865,4.519862409735847
122,200.87218100330455,698.0550064619313,0.0005224001174358427,796.6008737022433,697.3235114196768,-0.06286987949142904,837.7664899286647,760.1000867984906,4.400190287425623
123,200.87218100330455,698.0550064619313,0.0005224001174358424,797.0048463521067,697.370766926411,-0.057983604274658034,835.3730474824602,760.1000703070567,4.280518165115399
124,200.87218100330455,698.0550064619313,0.0005224001174358422,797.4432134439812,697.4441676680842,-0.050471433209494924,836.6345856615652,760.0786152743163,4.222160096624727
125,200.87218100330455,698.0550064619313,0.000522400117435842,798.0299248063066,697.5238820119508,-0.04305815448267625,837.4608257676152,760.0709216327258,4.185602028133361
126,200.87218100330455,698.0550064619313,0.0005224001174358418,798.7354295785175,697.6233902810098,-0.03444627062289538,837.9496302510917,760.0695054148702,4.170843959642244
127,200.87218100330455,698.0550064619313,0.0005224001174358419,799.5617555332088,697.7468485819925,-0.02442644970260386,838.1875642472879,760.0695054148713,4.177885891151038
128,200.87218100330455,698.0550064619313,0.0005224001174358421,800.5145753749225,697.8989130897169,-0.012855026572440195,838.3931331214774,760.0695054148708,4.188164334860512
129,200.87218100330455,698.0550064619313,0.0005224001174358423,801.6021817596176,698.0853242195265,0.00037841508011148516,838.5987019956668,760.069505414871,4.198442778569986
130,200.87218100330455,698.0550064619313,0.0005224001174358429,802.4832564811268,697.8629911563693,0.011121733574173035,838.8042708698563,760.069505414871,4.20872122227946
131,200.87218100330455,698.0550064619313,0.0005224001174358435,803.2371688451233,697.7448443950016,0.020297673320733914,839.0098397440457,760.069505414871,4.218999665988934
132,200.87218100330455,698.0550064619313,0.0005224001174358442,803.8597756351058,697.6429297500621,0.027863868522893295,839.2154086182352,760.069505414871,4.2292781096984084
133,200.87218100330455,698.0550064619313,0.0005224001174358448,804.3581233205932,697.5665664271414,0.03391274275076273,839.4209774924246,760.069505414871,4.2395565534078825
134,200.87218100330455,698.0550064619313,0.0005224001174358459,804.7363575032418,697.5105808536566,0.0384994791649671,839.6265463666141,760.069505414871,4.249834997117357
135,200.87218100330455,698.0550064619313,0.0005224001174358471,804.997873855185,697.4730540965086,0.041668680283026706,839.8321152408035,760.069505414871,4.260113440826831
136,200.87218100330455,698.0550064619313,0.0005224001174358483,805.14499679377,697.4523792018275,0.043450791756491115,840.037684114993,760.069505414871,4.270391884536305
137,200.87218100330455,698.0550064619313,0.0005224001174358498,805.1790360512343,697.4476600214526,0.04386300883820688,840.2432529891825,760.069505414871,4.280670328245779
138,200.87218100330455,698.0550064619313,0.0005224001174358511,805.1002820228592,697.458603871645,0.042909348427274625,840.4488218633719,760.069505414871,4.290948771955253
139,200.87218100330455,698.0550064619313,0.0005224001174358527,804.9080068542883,697.4855221480487,0.04058071064297607,840.6543907375614,760.069505414871,4.301227215664727
140,200.87218100330455,698.0550064619313,0.0005224001174358543,804.6004604376044,697.5293400389913,0.03685480284947999,840.8599596117508,760.069505414871,4.311505659374201
141,200.87218100330455,698.0550064619313,0.000522400117435856,804.1748632216704,697.5916314601402,0.0316959468832643,841.0655284859403,760.069505414871,4.321784103083675
142,200.87218100330455,698.0550064619313,0.0005224001174358579,803.627396330678,697.6746778391838,0.025054766362779795,841.2710973601297,760.069505414871,4.332062546793149
143,200.87218100330455,698.0550064619313,0.00052240011743586,802.9531903863,697.7815530962154,0.016867754376717434,841.4766662343192,760.069505414871,4.342340990502623
144,200.87218100330455,698.0550064619313,0.000522400117435862,802.1463151029908,697.91623751478,0.007056721171006277,841.6822351085086,760.069505414871,4.352619434212097
145,200.87218100330455,698.0550064619313,0.0005224001174358644,801.1997726519324,698.0837641163002,-0.004471878207543261,841.8878039826981,760.069505414871,4.362897877921571
146,200.87218100330455,698.0550064619313,0.0005224001174358666,800.4475407402688,697.8871276862166,-0.0135798017406778,842.0933728568875,760.069505414871,4.373176321631045
147,200.87218100330455,698.0550064619313,0.0005224001174358684,799.8223595445422,697.790984642838,-0.021185753834813935,842.298941731077,760.069505414871,4.383454765340519
148,200.87218100330455,698.0550064619313,0.00052240011743587,799.3279614631892,697.7102715405177,-0.02719303496004618,842.5045106052664,760.069505414871,4.393733209049993
149,200.87218100330455,698.0550064619313,0.0005224001174358713,798.9586246536995,697.6533899083587,-0.03167646029948171,842.7100794794559,760.069505414871,4.4040116527594675
150,200.87218100330455,698.0550064619313,0.0005224001174358721,798.7113146468126,697.616176555025,-0.034676523458764645,842.9156483536453,760.069505414871,4.4142900964689415
151,200.87218100330455,698.0550064619313,0.0005224001174358728,798.5838140526016,697.5973782366392,-0.03622251087188289,843.1212172278348,760.069505414871,4.424568540178416
152,200.87218100330455,698.0550064619313,0.0005224001174358731,798.5750074169882,697.5961036324426,-0.036329269964438,843.3267861020242,760.069505414871,4.43484698388789
153,200.87218100330455,698.0550064619313,0.0005224001174358732,798.6848345387094,697.6121899145496,-0.034997903546274765,843.5323549762137,760.069505414871,4.445125427597364
154,200.87218100330455,698.0550064619313,0.000522400117435873,798.9142987940123,697.6461324610891,-0.03221570494605905,843.7379238504031,760.069505414871,4.455403871306838
155,200.87218100330455,698.0550064619313,0.0005224001174358726,799.2654702883007,697.6991135211618,-0.027956067577887114,843.9434927245926,760.069505414871,4.465682315016312
156,200.87218100330455,698.0550064619313,0.0005224001174358717,799.7414929432576,697.7730446514026,-0.022178253995211502,844.149061598782,760.069505414871,4.475960758725786
157,200.87218100330455,698.0550064619313,0.0005224001174358706,800.3465929513872,697.8706380822252,-0.014827043116977174,844.3546304729715,760.069505414871,4.48623920243526
158,200.87218100330455,698.0550064619313,0.0005224001174358695,801.0860870655761,697.9955071123194,-0.005832252762923857,844.560199347161,760.069505414871,4.496517646144734
159,200.87218100330455,698.0550064619313,0.0005224001174358681,801.9663880138461,698.1522990550114,0.004891861793784381,844.7657682213504,760.069505414871,4.506796089854208
160,200.87218100330455,698.0550064619313,0.0005224001174358665,802.656358318313,697.9577943857138,0.013155185606719414,844.9713370955399,760.069505414871,4.517074533563682
161,200.87218100330455,698.0550064619313,0.0005224001174358645,803.2182299424859,697.8629437944452,0.019938257890310677,845.1769059697293,760.069505414871,4.527352977273156
162,200.87218100330455,698.0550064619313,0.0005224001174358627,803.6482966671143,697.7839665237765,0.025115770430263362,845.3824748439188,760.069505414871,4.53763142098263
163,200.87218100330455,698.0550064619313,0.0005224001174358604,803.9515872937213,697.7303657193211,0.028761870847072636,845.5880437181082,760.069505414871,4.547909864692104
164,200.87218100330455,698.0550064619313,0.0005224001174358581,804.1305303377742,697.6978232022939,0.03090439748446671,845.7936125922977,760.069505414871,4.558188308401578
165,200.87218100330455,698.0550064619313,0.0005224001174358559,804.1867040538452,697.6852338630072,0.03156265755957543,845.9991814664871,760.069505414871,4.5684667521110525
166,200.87218100330455,698.0550064619313,0.0005224001174358536,804.12056483332,697.6919076737821,0.030741532442766784,846.2047503406766,760.069505414871,4.5787451958205265
167,200.87218100330455,698.0550064619313,0.0005224001174358513,803.9314884422929,697.7179799441485,0.02843230133091719,846.410319214866,760.069505414871,4.589023639530001
168,200.87218100330455,698.0550064619313,0.000522400117435849,803.6177595205285,697.7643415315397,0.024612327734125247,846.6158880890555,760.069505414871,4.599302083239475
169,200.87218100330455,698.0550064619313,0.0005224001174358468,803.1765667887715,697.8326791858001,0.01924482778724517,846.8214569632449,760.069505414871,4.609580526948949
170,200.87218100330455,698.0550064619313,0.0005224001174358445,802.6039957183651,697.9255324821844,0.012278517647671745,847.0270258374344,760.069505414871,4.619858970658423
171,200.87218100330455,698.0550064619313,0.0005224001174358422,801.8950217432571,698.0463842015705,0.0036471657946299217,847.2325947116238,760.069505414871,4.630137414367897
172,200.87218100330455,698.0550064619313,0.0005224001174358399,801.0435063143606,698.1997843657182,-0.006730957870839924,847.4381635858133,760.069505414871,4.640415858077371
173,200.87218100330455,698.0550064619313,0.0005224001174358377,800.3788118624099,697.9996755539718,-0.014600477165053331,847.6437324600028,760.069505414871,4.650694301786845
174,200.87218100330455,698.0550064619313,0.0005224001174358354,799.8414986155124,697.8986006242219,-0.021015680895820274,847.8493013341922,760.069505414871,4.660972745496319
175,200.87218100330455,698.0550064619313,0.0005224001174358331,799.4351816027119,697.8151151658112,-0.025850888132298758,848.0548702083817,760.069505414871,4.671251189205793
176,200.87218100330455,698.0550064619313,0.0005224001174358308,799.1551229787052,697.758155337873,-0.029172575676390283,848.2604390825711,760.069505414871,4.681529632915267
177,200.87218100330455,698.0550064619313,0.0005224001174358285,798.9991204549922,697.7233429680273,-0.031003129247273078,848.4660079567606,760.069505414871,4.691808076624741
178,200.87218100330455,698.0550064619313,0.0005224001174358263,798.96582477833,697.7094729632959,-0.031356937550442276,848.67157683095,760.069505414871,4.702086520334215
179,200.87218100330455,698.0550064619313,0.000522400117435824,799.055003325605,697.7158020040139,-0.03023452278244139,848.8771457051395,760.069505414871,4.712364964043689
180,200.87218100330455,698.0550064619313,0.0005224001174358217,799.2675018563726,697.7424443071482,-0.02762318281680228,849.0827145793289,760.069505414871,4.722643407753163
181,200.87218100330455,698.0550064619313,0.0005224001174358194,799.6052561179223,697.7903042062295,-0.023496562779821088,849.2882834535184,760.069505414871,4.732921851462637
182,200.87218100330455,698.0550064619313,0.0005224001174358172,800.0712976711518,697.861117077146,-0.017814326360271627,849.4938523277078,760.069505414871,4.7432002951721115
183,200.87218100330455,698.0550064619313,0.0005224001174358149,800.6697617935143,697.957508239311,-0.010521725005086274,849.6994212018973,760.069505414871,4.753478738881586
184,200.87218100330455,698.0550064619313,0.0005224001174358126,801.4058942848282,698.0830863369603,-0.0015490857169876762,849.9049900760867,760.069505414871,4.76375718259106
185,200.87218100330455,698.0550064619313,0.0005224001174358103,801.9528232139044,697.9391986027731,0.005126114382136972,850.1105589502762,760.069505414871,4.774035626300534
186,200.87218100330455,698.0550064619313,0.000522400117435808,802.3642206891701,697.8733531784346,0.010138521331487776,850.3161278244656,760.069505414871,4.784314070010008
187,200.87218100330455,698.0550064619313,0.0005224001174358058,802.6362108330735,697.8255331137754,0.013449500045646705,850.5216966986551,760.069505414871,4.794592513719482
188,200.87218100330455,698.0550064619313,0.0005224001174358035,802.7722878382755,697.8027589322554,0.01510504892515241,850.7272655728445,760.069505414871,4.804870957428956
