csv_id,frame,actor1_x,actor1_y,actor1_o,actor2_x,actor2_y,actor2_o,ball_x,ball_y,ball_o
0,35,361.9453419641725,728.1000010978095,3.817923651450747e-09,718.963908003129,728.1000010978095,3.817923630762567e-09,394.3321638190067,706.6786119137834,0.0
0,36,361.9453419639058,728.1000008895015,3.092234765079146e-09,718.9639080028622,728.1000008895015,3.092234751816409e-09,394.3321638190067,706.6786119137834,0.0
0,37,361.94534196368977,728.1000007207734,2.5044802908316473e-09,718.9639080026462,728.1000007207734,2.5044802791807955e-09,407.7424753803688,693.200855353662,0.0
0,38,361.9453419635148,728.1000005841048,2.028442455360201e-09,718.9639080024713,728.1000005841048,2.0284424418308086e-09,421.1527869417308,680.8130987935406,0.0
0,39,361.9453419633731,728.1000004734042,1.6428873908495383e-09,718.9639080023296,728.1000004734042,1.642887372007082e-09,434.5630985030929,669.5153422334191,0.0
0,40,361.94534196325833,728.1000003837373,1.3306177931014382e-09,718.9639080022148,728.1000003837373,1.330617779975305e-09,447.9734100644549,659.3075856732977,0.0
0,41,361.9453419631654,728.1000003111078,1.0777019311372094e-09,718.9639080021218,728.1000003111078,1.0777019188179703e-09,461.383721625817,650.1898291131763,0.0
0,42,361.9453419630901,728.1000002522784,8.72858183522868e-10,718.9639080020465,728.1000002522784,8.728581655135713e-10,474.794033187179,642.1620725530548,0.0
0,43,361.94534196302914,728.100000204627,7.069502674617034e-10,718.9639080019856,728.100000204627,7.069502494112598e-10,488.2043447485411,635.2243159929334,0.0
0,44,361.9453419629797,728.1000001660296,5.725775531192925e-10,718.9639080019363,728.1000001660296,5.725775364847966e-10,501.6146563099031,629.376559432812,0.0
0,45,361.9453419629397,728.100000134766,4.6374485750320695e-10,718.9639080018962,728.100000134766,4.6374483856516806e-10,515.0249678712652,624.6188028726906,0.0
0,46,361.9453419629073,728.1000001094427,3.755996621380055e-10,718.9639080018638,728.1000001094427,3.755996447577271e-10,528.4352794326272,620.9510463125691,0.0
0,47,361.94534196288106,728.100000088931,3.0420742568905136e-10,718.9639080018376,728.100000088931,3.04207406736382e-10,541.8455909939893,618.3732897524477,0.0
0,48,361.9453419628598,728.1000000723167,2.4638557418415884e-10,718.9639080018163,728.1000000723167,2.463855584730708e-10,555.2559025553513,616.8855331923263,0.0
0,49,361.9453419628426,728.1000000588591,1.9955486556676648e-10,718.9639080017992,728.1000000588591,1.9955485614671055e-10,568.6662141167134,616.4877766322048,0.0
0,50,361.9453419628287,728.1000000479586,1.6162529104542878e-10,718.9639080017852,728.1000000479586,1.6162527885636692e-10,582.0765256780754,617.1800200720834,0.0
0,51,361.9453419628173,728.1000000391292,1.3090444143390742e-10,718.9639080017739,728.1000000391292,1.3090443062607268e-10,595.4868372394375,618.962263511962,0.0
0,52,361.9453419628082,728.1000000319775,1.0602316962308472e-10,718.9639080017648,728.1000000319775,1.060231524041483e-10,608.8971488007995,621.8345069518406,0.0
0,53,361.9453419628008,728.1000000261847,8.587164184571509e-11,718.9639080017574,728.1000000261847,8.58716203425612e-11,622.3074603621616,625.7967503917191,0.0
0,54,361.9453419627948,728.1000000214926,6.954920578769964e-11,718.9639080017514,728.1000000214926,6.954919129840017e-11,635.7177719235236,630.8489938315977,0.0
0,55,361.94534196278994,728.100000017692,5.632979803164019e-11,718.9639080017465,728.100000017692,5.6329784762602085e-11,649.1280834848857,636.9912372714763,0.0
0,56,361.945341962786,728.1000000146136,4.562392977380943e-11,718.9639080017425,728.1000000146136,4.562391475462968e-11,662.5383950462477,644.2234807113548,0.0
0,57,361.9453419627828,728.1000000121201,3.695275439907469e-11,718.9639080017394,728.1000000121201,3.695274161246898e-11,675.9487066076098,652.5457241512333,0.0
0,58,361.9453419627803,728.1000000101003,2.9929038591621566e-11,718.9639080017367,728.1000000101003,2.9929025840828595e-11,689.3590181689718,661.9579675911119,0.0
0,59,361.9453419627782,728.1000000084643,2.423988045632062e-11,718.9639080017347,728.1000000084643,2.4239865999963855e-11,702.7693297303339,672.4602110309905,0.0
0,60,361.94534196277647,728.1000000071392,1.963288701836161e-11,719.4683435734926,727.9854738445749,0.0092475681383963,702.7693297303339,672.4602110309905,0.0
0,61,361.9453419627751,728.1000000060659,1.5900619066723232e-11,721.6471253794629,727.4292412090904,0.0554955699013494,702.7693297303339,672.4602110309905,0.0
0,62,361.945341962774,728.1000000051964,1.2878845757155044e-11,722.2874527759466,727.1964253453586,0.0796703911527546,702.7693297303339,672.4602110309905,0.0
0,63,361.94534196277306,728.1000000044922,1.0431006937956996e-11,722.6191440017469,727.0634272496995,0.0953717077294523,702.7693297303339,672.4602110309905,0.0
0,64,361.9453419627723,728.1000000039218,8.448190190516309e-12,722.8750559367472,726.96818940592,0.1078731665066619,702.7693297303339,672.4602110309905,0.0
0,65,361.94534196277175,728.1000000034597,6.842228799840185e-12,723.0707603576901,726.8981595921738,0.1177956359531703,702.7693297303339,672.4602110309905,0.0
0,66,361.9453419627713,728.1000000030855,5.542242912848955e-12,723.2249149421685,726.8461782449729,0.1257582117609005,702.7693297303339,672.4602110309905,0.0
0,67,361.9453419627709,728.1000000027824,4.4894671492477695e-12,723.3468843040185,726.80692037164,0.1321587127011887,702.7693297303339,672.4602110309905,0.0
0,68,361.94534196277056,728.1000000025368,3.635496799118396e-12,723.4441701259452,726.7769868291214,0.137318273566296,702.7693297303339,672.4602110309905,0.0
0,69,361.9453419627703,728.100000002338,2.944018035237124e-12,723.5220278717891,726.7539256999232,0.1414820458730321,702.7693297303339,672.4602110309905,0.0
0,70,361.9453419627701,728.1000000021769,2.3839185203394715e-12,723.5845393202878,726.7360154065376,0.1448458159527757,702.7693297303339,672.4602110309905,0.0
0,71,361.94534196276993,728.1000000020464,1.9309957832604317e-12,723.6348274881711,726.7220059103262,0.1475649465461609,702.7693297303339,672.4602110309905,0.0
0,72,361.9453419627698,728.1000000019407,1.5645132639916892e-12,723.675347229603,726.7109825140373,0.149764068709628,702.7693297303339,672.4602110309905,0.0
0,73,361.9453419627697,728.100000001855,1.267180782574509e-12,723.7080330503805,726.7022648684051,0.1515432344090463,702.7693297303339,672.4602110309905,0.0
0,74,361.9453419627696,728.1000000017857,1.0268936849357554e-12,723.7344230079999,726.6953415817246,0.1529830223623831,702.7693297303339,672.4602110309905,0.0
0,75,361.94534196276953,728.1000000017295,8.315520647015277e-13,723.7557441458838,726.6898239167265,0.1541483988852026,702.7693297303339,672.4602110309905,0.0
0,76,361.9453419627695,728.1000000016841,6.74237582833585e-13,723.7729791543649,726.6854136138312,0.1550918092622625,702.7693297303339,672.4602110309905,0.0
0,77,361.9453419627694,728.1000000016472,5.463162934542257e-13,723.7869168615821,726.6818798936632,0.1558556211714155,702.7693297303339,672.4602110309905,0.0
0,78,361.94534196276936,728.1000000016173,4.425993652730379e-13,723.7981917551347,726.6790428758661,0.1564740825845784,702.7693297303339,672.4602110309905,0.0
0,79,361.9453419627693,728.1000000015931,3.5789383354166733e-13,723.8073149148867,726.6767614639331,0.1569748897726974,702.7693297303339,672.4602110309905,0.0
0,80,361.9453419627693,728.1000000015736,2.9047096045448375e-13,723.8146984961877,726.6749243808651,0.1573804484439807,702.7693297303339,672.4602110309905,0.0
0,81,361.9453419627693,728.1000000015578,2.351507154930132e-13,723.8206751734215,726.6734434626487,0.1577088890565831,702.7693297303339,672.4602110309905,0.0
0,82,361.9453419627693,728.1000000015449,1.9020691840963027e-13,723.8255136579439,726.6722485862493,0.1579748856074462,702.7693297303339,672.4602110309905,0.0
0,83,361.9453419627693,728.1000000015345,1.5390286833600673e-13,723.8294311170852,726.6712837968007,0.1581903164859,702.7693297303339,672.4602110309905,0.0
0,84,361.9453419627693,728.100000001526,1.2451267393599117e-13,723.8326031392801,726.6705043243403,0.1583647982990216,702.7693297303339,672.4602110309905,0.0
0,85,361.9453419627693,728.1000000015192,1.003136888052298e-13,723.8351717449299,726.669874267932,0.1585061173228687,702.7693297303339,672.4602110309905,0.0
0,86,361.9453419627693,728.1000000015136,8.129423633926577e-14,723.8372518362461,726.6693647855906,0.1586205783748213,702.7693297303339,672.4602110309905,0.0
0,87,361.9453419627693,728.1000000015092,6.573379901975742e-14,723.8389363964094,726.668952671199,0.1587132870101573,702.7693297303339,672.4602110309905,0.0
0,88,361.9453419627693,728.1000000015056,5.363453416191039e-14,723.8403006845905,726.668619230022,0.1587883778497738,702.7693297303339,672.4602110309905,0.0
0,89,361.9453419627693,728.1000000015026,4.326439326819332e-14,723.8414056233286,726.6683493863595,0.1588491993624337,702.7693297303339,672.4602110309905,0.0
0,90,361.9453419627693,728.1000000015002,3.4621445242317e-14,723.8423005354263,726.6681309728593,0.1588984634324362,702.7693297303339,672.4602110309905,0.0
0,91,361.9453419627693,728.1000000014983,2.7702936105715013e-14,723.8430253563494,726.6679541628031,0.1589383664404449,702.7693297303339,672.4602110309905,0.0
0,92,361.9453419627693,728.1000000014967,2.2513633480817944e-14,723.8436124233461,726.667811015464,0.1589706872940037,702.7693297303339,672.4602110309905,0.0
0,93,361.9453419627693,728.1000000014955,1.9057255662337254e-14,723.8440879227237,726.6676951112614,0.1589968668029104,702.7693297303339,672.4602110309905,0.0
0,94,361.9453419627693,728.1000000014944,1.5605297915877722e-14,723.8444730608932,726.6676012584743,0.1590180719540977,702.7693297303339,672.4602110309905,0.0
0,95,361.9453419627693,728.1000000014936,1.2151943908822714e-14,723.8447850120997,726.6675252571482,0.1590352479617549,702.7693297303339,672.4602110309905,0.0
0,96,361.9453419627693,728.100000001493,1.0419659890565124e-14,723.8450376855492,726.6674637088233,0.1590491604197226,685.5537419188676,663.1151631655985,0.0
0,97,361.9453419627693,728.1000000014924,8.689166683427631e-15,723.7764670741562,726.6731490520582,0.1577638308052147,668.3381541074012,654.8601153002064,0.0
0,98,361.9453419627693,728.1000000014919,6.962981784506321e-15,723.6383178639583,726.6847890345608,0.1551739991896356,651.1225662959349,647.6950674348144,0.0
0,99,361.9453419627693,728.1000000014916,5.234311188565554e-15,723.4285686551003,726.70302091326,0.1512410392505917,633.9069784844686,641.6200195694224,0.0
0,100,361.9453419627693,728.1000000014914,3.5065388055252538e-15,723.1441599141738,726.7288745504175,0.1459062971661574,616.6913906730023,636.6349717040304,0.0
0,101,361.9453419627693,728.1000000014911,3.5004461124210707e-15,722.7809591908507,726.7638355224602,0.1390902460864317,599.475802861536,632.7399238386383,0.0
0,102,361.9453419627693,728.1000000014909,3.4994484570143e-15,722.3337160880658,726.8099325664706,0.130691338922552,582.2602150500696,629.9348759732463,0.0
0,103,361.9453419627693,728.1000000014908,3.503923489285943e-15,721.7960087565983,726.8698570933931,0.1205845516153443,565.0446272386033,628.2198281078543,0.0
0,104,361.9453419627693,728.1000000014907,3.5084671962610933e-15,721.1601844348596,726.947120906606,0.10861960298208,547.829039427137,627.5947802424622,0.0
0,105,361.9453419627693,728.1000000014906,3.5129786617144827e-15,720.4172980277718,727.0462607136864,0.0946188367962311,530.6134516156707,628.0597323770702,0.0
0,106,361.9453419627693,728.1000000014905,3.516567295212467e-15,719.5570548326551,727.1731001452407,0.0783747519004646,513.3978638042043,629.6146845116782,0.0
0,107,361.9453419627693,728.1000000014903,3.519397869525639e-15,718.6968116375384,728.3899395767951,0.0621306670046981,496.182275992738,632.2596366462861,0.0
0,108,361.9453419627693,728.1000000014903,3.5214703846539973e-15,717.5315337641606,728.2593002103924,0.0382366978898684,478.9666881812717,635.9945887808941,0.0
0,109,361.9453419627693,728.1000000014903,3.5228926991918197e-15,716.2401269047119,728.4500482926699,0.0124005355248632,461.7511003698054,640.8195409155021,0.0
0,110,361.9453419627693,728.1000000014903,3.524040028466324e-15,715.280359521617,728.0267373463261,-0.0072119100483337,444.5355125583391,646.73449305011,0.0
0,111,361.9453419627693,728.1000000014903,3.5245371571502916e-15,714.4805571305196,727.8564395320448,-0.0225318280532736,427.3199247468728,653.739445184718,0.0
0,112,361.9453419627693,728.1000000014903,3.524759300570941e-15,713.854158092008,727.7148777793589,-0.03446197187708,410.1043369354064,661.834397319326,0.0
0,113,361.9453419627693,728.1000000014903,3.524331243401055e-15,713.3900451787453,727.6181484164537,-0.043286475014589,392.8887491239401,671.019349453934,0.0
0,114,361.9453419627693,728.1000000014903,3.5236282009678502e-15,713.0829103773472,727.5560861274173,-0.0491131496458338,375.6731613124738,681.2943015885419,0.0
0,115,360.6192206268661,727.7398266792817,-0.0288146357831302,712.9287755905693,727.5252622192575,-0.0520277790475793,382.1736789036455,689.2771180666724,0.4509514208636623
0,116,359.5250244724207,727.5025843112642,-0.0507577052018597,712.9257125449548,727.5234116586776,-0.0520714024928371,387.24067314331927,698.3169547250967,0.9019028417273258
0,117,358.63414480032645,727.3364925580009,-0.0677224392427121,713.0737526967683,727.5501558905405,-0.0492441159601057,391.2051836855511,708.4776502218474,1.3528542625909894
0,118,357.88223074241586,727.2088053565184,-0.0819817986219137,713.374911865947,727.6068336540671,-0.0435043580771382,395.1279437270694,719.7304666999779,1.803805683454653
0,119,357.2572348656018,727.1112589670249,-0.0938063695928298,713.8331887040969,727.6965882953074,-0.0347684227778004,399.05070376858777,732.0732831781083,2.2547571043183163
0,120,356.7506975819755,727.0379333795672,-0.1033725155879043,714.4545555911806,727.8245302660698,-0.022909433826761,402.9734638101061,745.5060996562388,2.70570852518198
0,121,356.355653351564,726.9843388898731,-0.1108229546031414,715.2469294262353,727.9976381055025,-0.007751115644489,406.8962238516245,760.0289161343693,3.156659946045643
0,122,356.06660770031675,726.9471550504428,-0.1162688653061415,716.2201099137498,728.2255790372517,0.0109296394976911,410.8189838931429,775.6417326124998,3.6076113669093055
0,123,355.8795098856643,726.9240369516328,-0.1197915348875046,716.9251899901506,727.9494444462017,0.0238768345097517,415.6889143584735,768.0181890318789,3.9322733979313487
0,124,355.7917282122191,726.9134777149917,-0.1214435694765057,717.4736396747708,727.8216384997336,0.03408342423506,420.5588448238041,762.933119058743,4.256935428953391
0,125,355.8020324167589,726.9147198459988,-0.1212496848267102,717.856648268957,727.7216570209558,0.0411505874180516,425.4287752891348,759.4925051266162,4.581597459975432
0,126,355.9105857734083,726.9277105256526,-0.1192070896979684,718.0812303621016,727.6617842284239,0.0452440978579647,430.2987057544654,757.1418911944892,4.906259490997474
0,127,356.11894820762404,726.9530983312826,-0.1152854696593834,718.1497235769214,727.6355802616129,0.0463992724805725,435.168636219796,755.8812772623622,5.230921522019516
0,128,356.4300905547545,726.9922711505333,-0.1094265746459258,718.0629023166479,727.6419194042711,0.0446261007112588,440.0385666851267,755.7106633302353,5.555583553041558
0,129,356.8484189625271,727.0474373066229,-0.1015434097329048,717.8194715274632,727.6810405344066,0.039892083561671,444.9084971504573,756.6300493981083,5.8802455840636
0,130,357.3798071307612,727.1217542252213,-0.0915190254554098,717.4161367155682,727.7551917679418,0.0321237889110413,449.778427615788,758.6394354659814,6.2049076150856415
0,131,358.0316323996448,727.2195114160361,-0.0792049019133932,716.8475968174913,727.8686580688262,0.0212051350839529,454.6483580811186,761.7388215338544,6.529569646107683
0,132,358.8128093901011,727.3463771645115,-0.0644189203329895,716.106571001929,728.0280126808204,0.0069758192510836,459.5182885464493,765.9282076017275,6.854231677129725
0,133,359.73381164535783,727.509721138472,-0.0469429173736503,715.1838564470409,728.2424686551439,-0.0107706838530517,464.3882190117799,764.2626691377053,7.178893708151768
0,134,360.8066670995672,727.7190280438112,-0.0265198222279313,714.5249907577778,727.9780504568448,-0.0227967622849813,469.2581494771105,763.8444901532711,7.503555739173811
0,135,362.04490664956575,727.9864203147771,-0.0028503857579924,714.024455185637,727.8565994089907,-0.0320533391688291,474.1280799424412,764.5163111688368,7.828217770195853
0,136,363.4634359036845,728.327310179104,0.0244104737184969,713.6909459677239,727.7639779359478,-0.038150017774925,478.9980104077718,766.2781321844025,8.152879801217896
0,137,364.59399182669785,727.8938584497539,0.0449356393429107,713.5182147234236,727.7120256862428,-0.0412334855715559,483.8679408731024,765.4200314534855,8.477541832239938
0,138,365.5903703528429,727.6679046767968,0.0633112238705616,713.504611573794,727.6949731484546,-0.041323723290138,488.7378713384331,765.5875574674894,8.80220386326198
0,139,366.4445806443746,727.471794596785,0.0790523957113532,713.6500981449424,727.7122495439479,-0.0384143147162847,493.6078018037637,765.4127220067236,9.126865894284022
0,140,367.1704765266739,727.3213590477291,0.092449988927412,713.956734220479,727.7647702660515,-0.0324556675953929,498.4777322690944,765.3828966399775,9.451527925306063
0,141,367.7771621465166,727.2040241821124,0.1036554627636652,714.4286053193507,727.8555879320263,-0.0233562468588713,503.347662734425,765.3184932085635,9.776189956328103
0,142,368.27283865329736,727.1138877140411,0.1128137338327532,715.0718199754386,727.9899697576228,-0.01098064503602,508.2175931997557,765.2808145907087,10.100851987350143
0,143,368.66425009097225,727.0457319918526,0.1200434194572956,715.8944658042092,728.1757001225503,0.0048522035504995,513.0875236650863,765.2450791746857,10.425514018372184
0,144,368.956789290443,726.9956811105249,0.125439693381745,716.4555364983004,727.9605529447031,0.0153177254677948,517.957454130417,765.2180111546246,10.750176049394229
0,145,369.1545116236796,726.9608578985185,0.1290739246816889,716.8513925108612,727.8746382412094,0.0228027523716324,522.8273845957476,765.1954100999986,11.07483808041627
0,146,369.2601605430288,726.9392580398662,0.1309938109508992,717.0732889088737,727.8174414539486,0.0269485577273405,527.6973150610783,765.1773465921552,11.399500111438313
0,147,369.2751845079659,726.929640985378,0.131223360661563,717.1259520906101,727.8005462468525,0.0278794069217136,532.5672455264089,765.1626275472211,11.724162142460354
0,148,369.19974517789694,726.9314654891824,0.1297627451120558,717.009574246433,727.8202574044809,0.025593621717042,537.4371759917395,765.1507366590243,12.048824173482396
0,149,369.0327150196014,726.9448626437544,0.1265879554374045,716.7226036512018,727.8778919667482,0.0200568898680967,542.3071064570702,765.1410936865707,12.373486204504438
0,150,368.7716638453631,726.9706466506856,0.1216502261483953,716.2613019635025,727.9765670490688,0.0111867932889249,547.1770369224008,765.133286966566,12.69814823552648
0,151,368.41283461816414,727.0103643307563,0.1148751931894351,715.6198395196442,728.121888497612,-0.0011459706157213,552.0469673877315,765.1269620522803,13.022810266548522
0,152,367.9511098495881,727.0663863718404,0.1061617617994542,715.2269677924013,727.9748060390112,-0.0085957115777417,556.9168978530621,765.1218394016904,13.347472297570564
0,153,367.3799711374904,727.1420453002381,0.0953806650350527,715.0074028204234,727.9319945771641,-0.0128096017235474,561.7868283183927,765.1176898642368,13.672134328592604
0,154,366.6914560431377,727.2418273587231,0.0823726988093282,714.9691031737711,727.9221418883942,-0.0135439332310187,566.6567587837234,765.1143288077279,13.996796359614647
0,155,365.8761188247775,727.3716278549938,0.0669466242595993,715.1100005290969,727.9542597042292,-0.0108429245278199,571.526689249054,765.1116063273859,14.321458390636687
0,156,364.9230048359461,727.5383581368021,0.0488692710667282,715.4322123866527,728.0281907689125,-0.0046623005391775,576.3966197143847,765.1094011273227,14.64612042165873
0,157,363.8196490766403,727.7515816575432,0.0278733357223764,715.9397404540279,728.1480849353051,0.0050870358267651,581.2665501797153,765.1076149121633,14.970782452680774
0,158,362.5521255560632,728.0236670300517,0.0036511038006215,716.2156661252329,728.0298789929428,0.0100868212677714,586.1364806450459,765.1061680791138,15.295444483702816
0,159,361.1051777499879,728.3703133750087,-0.0241506160254715,716.316239330164,728.0039531355799,0.0118980824322152,591.0064111103766,765.1049961439907,15.620106514724858
0,160,359.94881352671945,727.9224086677517,-0.0450846501358922,716.2351029767103,728.0135045355595,0.010233911971881,595.8763415757072,765.1040468767408,15.9447685457469
0,161,358.92599171420414,727.686799606037,-0.0639045303644956,715.9723670448756,728.0677524572283,0.005107552620775,600.7462720410379,765.1032779702552,16.269430576768944
0,162,358.04478060260465,727.4822549461394,-0.0801133344557569,715.8480323838338,728.0767756053144,0.0033386734608296,605.6162025063685,765.1026551560543,16.594092607790987
0,163,357.29095334373807,727.3247713684369,-0.0940063476768651,715.8655360753577,728.0710859991169,0.0036198161727256,610.4861329716991,765.1021506765713,16.91875463881303
0,164,356.65504920657537,727.2013826170271,-0.1057390268638003,715.9160552252498,728.0612865177792,0.0043327076390365,615.3560634370298,765.1017420482143,17.243416669835074
0,165,356.12847047567885,727.1059179109365,-0.1154617906357593,715.9392354108793,728.0557953290971,0.0046220805739188,620.2259939023604,765.1014110592617,17.568078700857118
0,166,355.7040415128567,727.0328970632504,-0.1232999138687001,715.7746334150719,728.0923337019618,0.0014307830870671,625.095924367691,765.1011429582246,17.89274073187916
0,167,355.375899472035,726.9781961288575,-0.1293563567859211,715.6718602492629,728.1031876562337,-2.557954313594829e-05,629.9658548330217,765.100925796396,18.217402762901205
0,168,355.1394765581015,726.938691267992,-0.1337113959388537,715.6684838040455,728.1028085631655,-2.0982904455117023e-05,634.8357852983523,765.1007498953242,18.54206479392325
0,169,354.991469505486,726.9121217855802,-0.136422793216519,715.7000367000112,728.0976479455726,0.0004564622618963,639.705715763683,765.1006074154634,18.86672682494529
0,170,354.9298168941882,726.8969679314466,-0.1375258516705826,715.7191877902393,728.094493239089,0.0007196860939337,644.5756462290136,765.1004920067825,19.19138885596733
0,171,354.9536846618297,726.8923714470716,-0.137033374252101,715.7198744288024,728.0939228891389,0.0007125883801663,649.4455766943443,765.1003985257558,19.516050886989376
0,172,355.06346192603417,726.8980909874028,-0.1349354576036552,715.7140281846634,728.0943162665503,0.0006183767695994,654.3155071596749,765.1003228061282,19.84071291801142
0,173,355.2607679576675,726.9144918319104,-0.1311990795406422,715.7104566106784,728.0944758618026,0.000563203913568,659.1854376250055,765.1002614732331,20.165374949033463
0,174,355.5484704718115,726.9425698415153,-0.1257674458868236,715.7103152335447,728.0942355367556,0.000559421848921,664.0553680903362,765.1002117935907,20.490036980055507
0,175,355.9307146445895,726.9840113889549,-0.1185590698001146,715.7113967400956,728.0938811395138,0.0005728909078681,668.9252985556668,765.1001715530825,20.81469901107755
0,176,356.41296138611017,727.0412927268571,-0.1094665621471384,715.7120611819284,728.0936230685423,0.0005799414764629,673.7952290209975,765.1001389582726,21.139361042099598
0,177,357.00203224779966,727.1178241891429,-0.098355115964559,715.7120887129231,728.0934826435982,0.0005780583040868,678.6651594863281,765.1001125564779,21.46402307312164
