frame,actor1_x,actor1_y,actor1_o,actor2_x,actor2_y,actor2_o,ball_x,ball_y,ball_o
0,200.87218100330455,698.0550064619313,0.0005224001174359259,800.8721810033094,698.0550064619314,0.0005224001175013945,245.0,651.0,0.0
1,200.87218100330455,698.0550064619313,0.0005224001174359237,800.8721810033094,698.0550064619314,0.0005224001175013921,245.0,651.0,0.0
2,200.87218100330455,698.0550064619313,0.0005224001174359216,800.8721810033094,698.0550064619314,0.0005224001175013899,245.0,651.0,0.0
3,200.87218100330455,698.0550064619313,0.0005224001174359194,800.8721810033094,698.0550064619314,0.0005224001175013878,245.0,651.0,0.0
4,200.87218100330455,698.0550064619313,0.0005224001174359172,800.8721810033094,698.0550064619314,0.0005224001175013852,245.0,651.0,0.0
5,200.87218100330455,698.0550064619313,0.0005224001174359151,800.8721810033094,698.0550064619314,0.0005224001175013843,245.0,651.0,0.0
6,200.87218100330455,698.0550064619313,0.0005224001174359129,800.8721810033094,698.0550064619314,0.0005224001175013846,245.0,651.0,0.0
7,200.87218100330455,698.0550064619313,0.0005224001174359107,800.8721810033094,698.0550064619314,0.0005224001175013867,245.0,651.0,0.0
8,200.87218100330455,698.0550064619313,0.0005224001174359086,800.8721810033094,698.0550064619314,0.0005224001175013891,245.0,651.0,0.0
9,200.87218100330455,698.0550064619313,0.0005224001174359064,800.8721810033094,698.0550064619314,0.0005224001175013914,245.0,651.0,0.0
10,200.87218100330455,698.0550064619313,0.0005224001174359042,800.8721810033094,698.0550064619314,0.0005224001175013942,245.0,651.0,0.0
11,200.87218100330455,698.0550064619313,0.000522400117435902,800.8721810033094,698.0550064619314,0.0005224001175013962,245.0,651.0,0.0
12,200.87218100330455,698.0550064619313,0.0005224001174358999,800.8721810033094,698.0550064619314,0.0005224001175013971,245.0,651.0,0.0
13,200.87218100330455,698.0550064619313,0.0005224001174358977,800.8721810033094,698.0550064619314,0.000522400117501397,245.0,651.0,0.0
14,200.87218100330455,698.0550064619313,0.0005224001174358955,800.8721810033094,698.0550064619314,0.0005224001175013962,245.0,651.0,0.0
15,200.87218100330455,698.0550064619313,0.0005224001174358934,800.8721810033094,698.0550064619314,0.000522400117501394,245.0,651.0,0.0
16,200.87218100330455,698.0550064619313,0.0005224001174358912,800.8721810033094,698.0550064619314,0.0005224001175013918,245.0,651.0,0.0
17,200.87218100330455,698.0550064619313,0.000522400117435889,800.8721810033094,698.0550064619314,0.0005224001175013897,245.0,651.0,0.0
18,200.87218100330455,698.0550064619313,0.0005224001174358869,800.8721810033094,698.0550064619314,0.0005224001175013876,245.0,651.0,0.0
19,200.87218100330455,698.0550064619313,0.0005224001174358847,800.8721810033094,698.0550064619314,0.0005224001175013845,245.0,651.0,0.0
20,200.87218100330455,698.0550064619313,0.0005224001174358825,800.8721810033094,698.0550064619314,0.0005224001175013833,264.8333333333333,636.8333333333334,0.0
21,200.87218100330455,698.0550064619313,0.0005224001174358804,800.8721810033094,698.0550064619314,0.0005224001175013829,284.66666666666663,623.7566666666667,0.0
22,200.87218100330455,698.0550064619313,0.0005224001174358782,800.8721810033094,698.0550064619314,0.0005224001175013839,304.49999999999994,611.77,0.0
23,200.87218100330455,698.0550064619313,0.000522400117435876,800.8721810033094,698.0550064619314,0.0005224001175013861,324.33333333333326,600.8733333333333,0.0
24,200.87218100330455,698.0550064619313,0.0005224001174358739,800.8721810033094,698.0550064619314,0.0005224001175013884,344.1666666666666,591.0666666666666,0.0
25,200.87218100330455,698.0550064619313,0.0005224001174358717,800.8721810033094,698.0550064619314,0.0005224001175013888,363.9999999999999,582.3499999999999,0.0
26,200.87218100330455,698.0550064619313,0.0005224001174358695,800.8721810033094,698.0550064619314,0.0005224001175013881,383.8333333333332,574.7233333333332,0.0
27,200.87218100330455,698.0550064619313,0.0005224001174358674,800.8721810033094,698.0550064619314,0.0005224001175013873,403.6666666666665,568.1866666666666,0.0
28,200.87218100330455,698.0550064619313,0.0005224001174358652,800.8721810033094,698.0550064619314,0.0005224001175013867,423.49999999999983,562.7399999999999,0.0
29,200.87218100330455,698.0550064619313,0.000522400117435863,800.8721810033094,698.0550064619314,0.000522400117501386,443.33333333333314,558.3833333333332,0.0
30,200.87218100330455,698.0550064619313,0.0005224001174358609,800.8721810033094,698.0550064619314,0.0005224001175013855,463.16666666666646,555.1166666666666,0.0
31,200.87218100330455,698.0550064619313,0.0005224001174358588,800.8721810033094,698.0550064619314,0.0005224001175013852,482.9999999999998,552.9399999999999,0.0
32,200.87218100330455,698.0550064619313,0.0005224001174358571,800.8721810033094,698.0550064619314,0.0005224001175013852,502.8333333333331,551.8533333333332,0.0
33,200.87218100330455,698.0550064619313,0.0005224001174358551,800.8721810033094,698.0550064619314,0.000522400117501385,522.6666666666664,551.8566666666666,0.0
34,200.87218100330455,698.0550064619313,0.0005224001174358535,800.8721810033094,698.0550064619314,0.000522400117501385,542.4999999999998,552.9499999999999,0.0
35,200.87218100330455,698.0550064619313,0.0005224001174358519,800.8721810033094,698.0550064619314,0.0005224001175013853,562.3333333333331,555.1333333333332,0.0
36,200.87218100330455,698.0550064619313,0.0005224001174358502,800.8721810033094,698.0550064619314,0.0005224001175013855,582.1666666666665,558.4066666666665,0.0
37,200.87218100330455,698.0550064619313,0.0005224001174358489,800.8721810033094,698.0550064619314,0.0005224001175013857,601.9999999999999,562.7699999999999,0.0
38,200.87218100330455,698.0550064619313,0.0005224001174358477,800.8721810033094,698.0550064619314,0.0005224001175013859,621.8333333333333,568.2233333333332,0.0
39,200.87218100330455,698.0550064619313,0.0005224001174358465,800.8721810033094,698.0550064619314,0.0005224001175013861,641.6666666666666,574.7666666666665,0.0
40,200.87218100330455,698.0550064619313,0.0005224001174358458,800.8721810033094,698.0550064619314,0.0005224001175013863,661.5,582.3999999999999,0.0
41,200.87218100330455,698.0550064619313,0.0005224001174358447,800.8721810033094,698.0550064619314,0.0005224001175013866,681.3333333333334,591.1233333333332,0.0
42,200.87218100330455,698.0550064619313,0.000522400117435844,800.8721810033094,698.0550064619314,0.0005224001175013868,701.1666666666667,600.9366666666665,0.0
43,200.87218100330455,698.0550064619313,0.0005224001174358434,800.8721810033094,698.0550064619314,0.000522400117501387,721.0000000000001,611.8399999999998,0.0
44,200.87218100330455,698.0550064619313,0.0005224001174358427,800.8721810033094,698.0550064619314,0.0005224001175013872,740.8333333333335,623.8333333333331,0.0
45,200.87218100330455,698.0550064619313,0.0005224001174358424,800.8721810033094,698.0550064619314,0.0005224001175013874,760.6666666666669,636.9166666666665,0.0
46,200.87218100330455,698.0550064619313,0.0005224001174358422,800.8721810033094,698.0550064619314,0.0005224001175013876,780.5000000000002,651.0899999999998,0.0
47,200.87218100330455,698.0550064619313,0.000522400117435842,802.2572604861416,697.7871486361387,0.018429546239432396,772.4415937812881,662.3337921149507,-0.40049700225556417
48,200.87218100330455,698.0550064619313,0.0005224001174358418,803.4277328531128,697.5964151055082,0.03279083517826711,766.1087105833728,674.6481183772312,0.0
49,200.87218100330455,698.0550064619313,0.0005224001174358419,804.4221945423519,697.4491671672794,0.04485240647213892,766.1087105833728,674.6481183772312,0.0
50,200.87218100330455,698.0550064619313,0.0005224001174358421,805.3062388599874,697.3287301245224,0.05555614538259257,766.1087105833728,674.6481183772312,0.0
51,200.87218100330455,698.0550064619313,0.0005224001174358423,806.0877675437487,697.2304156426101,0.06500522703680521,766.1087105833728,674.6481183772312,0.0
52,200.87218100330455,698.0550064619313,0.0005224001174358429,806.7738590589271,697.1504096686785,0.07329081367696924,766.1087105833728,674.6481183772312,0.0
53,200.87218100330455,698.0550064619313,0.0005224001174358435,807.3707915648592,697.0855934741045,0.08049287071835158,766.1087105833728,674.6481183772312,0.0
54,200.87218100330455,698.0550064619313,0.0005224001174358442,807.884072954924,697.0334316258617,0.08668093038303672,766.1087105833728,674.6481183772312,0.0
55,200.87218100330455,698.0550064619313,0.0005224001174358448,808.3184708357786,696.9918748949981,0.091914751332867,766.1087105833728,674.6481183772312,0.0
56,200.87218100330455,698.0550064619313,0.0005224001174358459,808.6780414336789,696.9592823795814,0.0962448880948907,766.1087105833728,674.6481183772312,0.0
57,200.87218100330455,698.0550064619313,0.0005224001174358471,808.96615611249,696.9343588172433,0.09971317373347029,766.1087105833728,674.6481183772312,0.0
58,200.87218100330455,698.0550064619313,0.0005224001174358483,809.1855246726783,696.9161050068424,0.10235312005928578,766.1087105833728,674.6481183772312,0.0
59,200.87218100330455,698.0550064619313,0.0005224001174358498,809.3382148453666,696.9037794876126,0.10419023882163535,766.1087105833728,674.6481183772312,0.0
60,200.87218100330455,698.0550064619313,0.0005224001174358511,809.4256675861437,696.8968700626722,0.10524228673263647,766.1087105833728,674.6481183772312,0.0
61,200.87218100330455,698.0550064619313,0.0005224001174358527,809.4487079068397,696.8950741056498,0.10551943653989904,766.1087105833728,674.6481183772312,0.0
62,200.87218100330455,698.0550064619313,0.0005224001174358543,809.4075510796544,696.8982869135752,0.10502437574515265,766.1087105833728,674.6481183772312,0.0
63,200.87218100330455,698.0550064619313,0.000522400117435856,809.3018041191854,696.9065976680986,0.10375233395629047,766.1087105833728,674.6481183772312,0.0
